"gene_short_name","family","pval","qval","status","num_cells_expressed","use_for_ordering"
"ARPC1B","negbinomial.size",0.000229508515147194,0.0002446211151618,"OK",6530,TRUE
"SNRPD2","negbinomial.size",2.30203821349887e-39,6.40143703215263e-39,"OK",9691,TRUE
"RNF19A","negbinomial.size",9.41757423156907e-05,0.00010152444586617,"OK",8923,TRUE
"RELT","negbinomial.size",2.1541250370294e-61,8.44900037127805e-61,"OK",2398,TRUE
"HELZ","negbinomial.size",3.04430807974563e-80,1.49054271443979e-79,"OK",4157,TRUE
"ATP5MC2","negbinomial.size",1.45104308203721e-23,2.74156136318703e-23,"OK",13237,TRUE
"AHR","negbinomial.size",6.22561098991722e-16,9.28703592649962e-16,"OK",893,TRUE
"TTTY14","negbinomial.size",9.13352504171916e-09,1.07549488683436e-08,"OK",68,TRUE
"C1orf35","negbinomial.size",1.01777174104474e-11,1.30008651727093e-11,"OK",1751,TRUE
"ENOSF1","negbinomial.size",8.25924852208117e-27,1.70938072942691e-26,"OK",1525,TRUE
"CCDC50","negbinomial.size",1.22046623994825e-24,2.37203519215749e-24,"OK",716,TRUE
"DNTTIP2","negbinomial.size",4.19117722427076e-20,7.16929290176915e-20,"OK",7500,TRUE
"GRAMD4","negbinomial.size",1.25465764524522e-31,2.96766895587447e-31,"OK",542,TRUE
"RNASEH2C","negbinomial.size",6.88354223283218e-26,1.38116587446929e-25,"OK",4188,TRUE
"EIF3I","negbinomial.size",7.59227072034158e-20,1.29462540820919e-19,"OK",5713,TRUE
"IL1RL1","negbinomial.size",0.000787125266791731,0.000830386529022989,"OK",88,TRUE
"DNAJC15","negbinomial.size",1.91918002396167e-16,2.92735687199216e-16,"OK",3330,TRUE
"ATP1A1","negbinomial.size",1.54031695923715e-34,3.84016952251194e-34,"OK",4772,TRUE
"AP000911.1","negbinomial.size",6.67302037712422e-09,7.88761918146181e-09,"OK",380,TRUE
"FXR1","negbinomial.size",1.45000461009291e-17,2.29734112439118e-17,"OK",5210,TRUE
"SRSF8","negbinomial.size",1.65954449681292e-19,2.79685471141198e-19,"OK",3227,TRUE
"CX3CR1","negbinomial.size",1.40660685854215e-29,3.14204971799991e-29,"OK",1641,TRUE
"DRAP1","negbinomial.size",6.71559997904353e-30,1.515726987986e-29,"OK",8927,TRUE
"B3GNT7","negbinomial.size",9.11511393672886e-80,4.44284991657638e-79,"OK",2378,TRUE
"DYNLT1","negbinomial.size",0.00159053516453317,0.00167307020944348,"OK",3431,TRUE
"GLIPR2","negbinomial.size",9.12312560416319e-46,2.84720279646474e-45,"OK",4719,TRUE
"PIK3R3","negbinomial.size",1.16699369913379e-05,1.28032844381447e-05,"OK",1054,TRUE
"ADAM17","negbinomial.size",1.47033284967545e-13,1.99321996934129e-13,"OK",1612,TRUE
"ANXA11","negbinomial.size",1.82896628786441e-26,3.7389518175098e-26,"OK",6009,TRUE
"LINC02470","negbinomial.size",6.56666089364458e-31,1.53316334535146e-30,"OK",66,TRUE
"ITPRIPL1","negbinomial.size",2.96099562331524e-21,5.21722137040679e-21,"OK",759,TRUE
"ULBP2","negbinomial.size",2.50070270307305e-13,3.37314935507802e-13,"OK",1347,TRUE
"CDC42","negbinomial.size",2.42900545023982e-08,2.8219136698287e-08,"OK",14147,TRUE
"SZRD1","negbinomial.size",9.80034148789107e-19,1.6140425730627e-18,"OK",3671,TRUE
"BRD2","negbinomial.size",6.62552671742904e-96,3.80179033071523e-95,"OK",11137,TRUE
"ARPC5L","negbinomial.size",4.61879439784537e-11,5.80090622404552e-11,"OK",9374,TRUE
"CABIN1","negbinomial.size",1.29374226569099e-07,1.47690893383355e-07,"OK",2154,TRUE
"AL359504.2","negbinomial.size",4.75781321064485e-18,7.66693674137346e-18,"OK",331,TRUE
"NAP1L3","negbinomial.size",8.21404296819936e-23,1.51756892657789e-22,"OK",114,TRUE
"ELF1","negbinomial.size",7.1806670308105e-32,1.70964509218748e-31,"OK",11014,TRUE
"GTF3A","negbinomial.size",5.7491797922901e-15,8.20392826939291e-15,"OK",8218,TRUE
"PATL2","negbinomial.size",5.03168098231426e-26,1.01334410869449e-25,"OK",2218,TRUE
"CMTM7","negbinomial.size",1.72182862559175e-15,2.51153079281003e-15,"OK",1239,TRUE
"STYK1","negbinomial.size",5.56632625885319e-27,1.16090015917813e-26,"OK",213,TRUE
"GCH1","negbinomial.size",1.7078170780249e-36,4.46834166735345e-36,"OK",4152,TRUE
"AC006369.1","negbinomial.size",6.62849413993418e-24,1.26895002555315e-23,"OK",278,TRUE
"ABCD2","negbinomial.size",8.06112244340138e-28,1.7108194305027e-27,"OK",154,TRUE
"SYNGR1","negbinomial.size",1.16738137665765e-39,3.27561475545983e-39,"OK",5952,TRUE
"CXCL8","negbinomial.size",3.51731389781811e-07,3.97553613567873e-07,"OK",215,TRUE
"AIF1","negbinomial.size",1.15800761325441e-10,1.43608834371001e-10,"OK",192,TRUE
"SELENOM","negbinomial.size",4.30037738875081e-42,1.25877443403516e-41,"OK",1670,TRUE
"MAZ","negbinomial.size",0.401072873959775,0.406318105380081,"OK",6391,TRUE
"AC097534.2","negbinomial.size",3.49841189623944e-25,6.89823218449396e-25,"OK",398,TRUE
"PSMB10","negbinomial.size",1.04466448352878e-24,2.03582862962616e-24,"OK",1782,TRUE
"S1PR1","negbinomial.size",4.8624048142993e-09,5.77260867116321e-09,"OK",1072,TRUE
"PGRMC1","negbinomial.size",3.37288910137065e-15,4.86099432616142e-15,"OK",1463,TRUE
"NOP14-AS1","negbinomial.size",5.41367242369807e-31,1.26669422729246e-30,"OK",806,TRUE
"F8A3","negbinomial.size",1.16499209912906e-11,1.4872677239617e-11,"OK",252,TRUE
"SPSB2","negbinomial.size",5.95042572723118e-16,8.89488173836281e-16,"OK",488,TRUE
"LINC00324","negbinomial.size",1.31574608668645e-15,1.92827923109656e-15,"OK",995,TRUE
"ALYREF","negbinomial.size",5.21531795720888e-35,1.32149820668061e-34,"OK",5083,TRUE
"FBXO32","negbinomial.size",2.31249445121818e-28,4.99084623352461e-28,"OK",1845,TRUE
"SPATS2L","negbinomial.size",5.99971334874283e-06,6.62595634084684e-06,"OK",936,TRUE
"MPC2","negbinomial.size",8.77227292725123e-10,1.06296424464849e-09,"OK",5287,TRUE
"ZCCHC17","negbinomial.size",5.7817522302804e-30,1.30904181497685e-29,"OK",2278,TRUE
"PNRC1","negbinomial.size",7.75581927250392e-14,1.06673253025117e-13,"OK",15603,TRUE
"AL139246.5","negbinomial.size",1.98507364746902e-07,2.25661674075487e-07,"OK",4477,TRUE
"LMOD3","negbinomial.size",7.21406001467218e-23,1.33737574118154e-22,"OK",915,TRUE
"MOB1A","negbinomial.size",9.54098865912731e-23,1.75823316921386e-22,"OK",6569,TRUE
"UVRAG","negbinomial.size",5.1688824808498e-17,8.03102156229457e-17,"OK",1906,TRUE
"RPS24","negbinomial.size",7.93392642428409e-66,3.32856603757683e-65,"OK",16286,TRUE
"MANBA","negbinomial.size",9.48695271582917e-15,1.34053423066016e-14,"OK",1109,TRUE
"LRP12","negbinomial.size",7.47082040555788e-14,1.0294923417824e-13,"OK",188,TRUE
"PDE6G","negbinomial.size",4.7243334744633e-48,1.52713551506869e-47,"OK",422,TRUE
"INPP5K","negbinomial.size",7.69975830427129e-19,1.27098750091053e-18,"OK",1760,TRUE
"COL13A1","negbinomial.size",2.615274635968e-21,4.61556605810788e-21,"OK",144,TRUE
"NRXN2","negbinomial.size",1.03208057580249e-08,1.21069917193921e-08,"OK",82,TRUE
"SERPINA1","negbinomial.size",1.58091637386409e-12,2.08070850419369e-12,"OK",111,TRUE
"SLC4A7","negbinomial.size",7.92614494978573e-17,1.22361625594913e-16,"OK",2364,TRUE
"DDN-AS1","negbinomial.size",0.025731668738331,0.0265014195125545,"OK",1903,TRUE
"AIG1","negbinomial.size",2.29380561276777e-19,3.85082381895766e-19,"OK",937,TRUE
"RNF213","negbinomial.size",1.61395051066164e-44,4.90975968811374e-44,"OK",9205,TRUE
"BORCS6","negbinomial.size",1.26234350852702e-21,2.24796639572669e-21,"OK",2427,TRUE
"RAPGEF2","negbinomial.size",3.15579928166688e-16,4.77331146578485e-16,"OK",841,TRUE
"AC012615.1","negbinomial.size",0.150238930354044,0.152774608503479,"OK",2910,TRUE
"PLEKHJ1","negbinomial.size",3.0802705244664e-13,4.14460717591043e-13,"OK",3056,TRUE
"EIF1AX","negbinomial.size",0.635062160812683,0.638003625198106,"OK",8433,TRUE
"TRABD2A","negbinomial.size",5.04480224226757e-34,1.24626151064674e-33,"OK",351,TRUE
"CHD7","negbinomial.size",8.19330472739983e-14,1.1254767545111e-13,"OK",1677,TRUE
"DNMBP","negbinomial.size",2.58686793065656e-15,3.74810724221382e-15,"OK",339,TRUE
"TMF1","negbinomial.size",4.74779869993622e-29,1.04019953334966e-28,"OK",5406,TRUE
"ARAP2","negbinomial.size",3.38443808071074e-36,8.801973857388e-36,"OK",4481,TRUE
"ZFYVE28","negbinomial.size",2.35366289603637e-16,3.57499637360146e-16,"OK",2487,TRUE
"SERPINE2","negbinomial.size",5.68005984821832e-29,1.24068980974678e-28,"OK",547,TRUE
"LAPTM5","negbinomial.size",3.38302183103169e-27,7.08963705459685e-27,"OK",11374,TRUE
"CCR5","negbinomial.size",4.76255836537485e-21,8.34409458360101e-21,"OK",175,TRUE
"MLF1","negbinomial.size",4.0856071538823e-07,4.61065656439683e-07,"OK",1374,TRUE
"VCP","negbinomial.size",1.10317761684552e-18,1.81409571716296e-18,"OK",5017,TRUE
"SCRN1","negbinomial.size",1.88481173579259e-17,2.97536874449355e-17,"OK",197,TRUE
"HBP1","negbinomial.size",9.0013992463393e-20,1.52889858772983e-19,"OK",4086,TRUE
"VPS4B","negbinomial.size",1.35283244681978e-16,2.07517226106937e-16,"OK",4210,TRUE
"RAD23B","negbinomial.size",2.01439890235577e-23,3.78944598370309e-23,"OK",2723,TRUE
"PDE4A","negbinomial.size",5.19123479240116e-43,1.54032671199974e-42,"OK",2854,TRUE
"PLOD1","negbinomial.size",1.25057989256518e-28,2.70979798898488e-28,"OK",558,TRUE
"OTUD6B-AS1","negbinomial.size",1.32576174832293e-17,2.10819445169534e-17,"OK",5440,TRUE
"PTS","negbinomial.size",1.29217456432465e-33,3.17050523757936e-33,"OK",3566,TRUE
"BUD31","negbinomial.size",5.24294203738238e-19,8.70079669401866e-19,"OK",8230,TRUE
"ITK","negbinomial.size",3.75441894989567e-17,5.88816681296002e-17,"OK",2748,TRUE
"LMAN1","negbinomial.size",1.6332594516021e-06,1.82042124898507e-06,"OK",3206,TRUE
"GAP43","negbinomial.size",0.730044663286876,0.731731457795394,"OK",52,TRUE
"YWHAB","negbinomial.size",9.9752106581964e-10,1.20468997314187e-09,"OK",10147,TRUE
"NAP1L1","negbinomial.size",4.51681036705713e-06,5.00867161868452e-06,"OK",8115,TRUE
"LINC01943","negbinomial.size",1.75768027443394e-29,3.90215815276072e-29,"OK",713,TRUE
"GALNT2","negbinomial.size",1.02629884867506e-31,2.43549475139628e-31,"OK",1153,TRUE
"RAB21","negbinomial.size",7.33557650245266e-22,1.32259895542974e-21,"OK",5365,TRUE
"DDX39A","negbinomial.size",3.05259333809227e-36,7.95802277682949e-36,"OK",4333,TRUE
"COPA","negbinomial.size",9.49944330731281e-22,1.70283409368277e-21,"OK",3073,TRUE
"PTK2B","negbinomial.size",3.98724628581859e-37,1.06244928672488e-36,"OK",2710,TRUE
"KLHL21","negbinomial.size",1.36212584817321e-26,2.80042745468028e-26,"OK",1019,TRUE
"AL135925.1","negbinomial.size",1.12351057449263e-06,1.25807663194348e-06,"OK",2099,TRUE
"VTI1B","negbinomial.size",5.37011328770558e-10,6.54737252447072e-10,"OK",2889,TRUE
"OSER1","negbinomial.size",2.73367068121809e-30,6.28107172411234e-30,"OK",3536,TRUE
"ARL6IP1","negbinomial.size",1.39368268397637e-21,2.47575572608087e-21,"OK",6379,TRUE
"AGO2","negbinomial.size",4.42622088787985e-35,1.12814020044787e-34,"OK",3216,TRUE
"LINC00239","negbinomial.size",1.97359707972591e-23,3.71914167326281e-23,"OK",415,TRUE
"CD99","negbinomial.size",1.01098809685813e-08,1.18827492810328e-08,"OK",14287,TRUE
"SSR3","negbinomial.size",2.24469543409957e-15,3.26104782087205e-15,"OK",4040,TRUE
"CTSB","negbinomial.size",4.262792810267e-15,6.11912482162086e-15,"OK",722,TRUE
"RAB5C","negbinomial.size",1.67421250349214e-21,2.97165869073195e-21,"OK",5501,TRUE
"VSTM4","negbinomial.size",2.46636788023176e-08,2.86378583095433e-08,"OK",168,TRUE
"ORAI2","negbinomial.size",1.88309723519111e-27,3.96162745211399e-27,"OK",1033,TRUE
"TUBA1A","negbinomial.size",0.0114534233895702,0.0118863518334822,"OK",9187,TRUE
"ATM","negbinomial.size",0.900150924482907,0.900981705216163,"OK",6759,TRUE
"YES1","negbinomial.size",8.11843225756812e-96,4.64614236587474e-95,"OK",4295,TRUE
"IDH1","negbinomial.size",4.59331717598354e-14,6.37014383293369e-14,"OK",623,TRUE
"URI1","negbinomial.size",4.74101320396486e-14,6.57077165456855e-14,"OK",4042,TRUE
"CSGALNACT1","negbinomial.size",1.43883357045544e-08,1.67967169769529e-08,"OK",161,TRUE
"SP110","negbinomial.size",8.35097777541441e-20,1.41953532875187e-19,"OK",4500,TRUE
"APOC1","negbinomial.size",1.89975004497679e-18,3.1051679333494e-18,"OK",124,TRUE
"NEDD4L","negbinomial.size",1.77339737121107e-25,3.51921216665766e-25,"OK",326,TRUE
"ETF1","negbinomial.size",1.16014434198805e-43,3.48043302596416e-43,"OK",4571,TRUE
"AC097376.2","negbinomial.size",3.01951443960244e-22,5.48519834128786e-22,"OK",879,TRUE
"GTF2F1","negbinomial.size",1.28524493857762e-15,1.88485211073351e-15,"OK",2716,TRUE
"CALCOCO2","negbinomial.size",1.27074222752428e-19,2.15499600586408e-19,"OK",2925,TRUE
"PDK3","negbinomial.size",1.50933054096718e-26,3.10013062817974e-26,"OK",1079,TRUE
"PLEC","negbinomial.size",7.16101764588176e-12,9.19612035163857e-12,"OK",1557,TRUE
"KIAA0232","negbinomial.size",1.08838719351447e-23,2.0689849454276e-23,"OK",1592,TRUE
"NUDT15","negbinomial.size",4.70786494489954e-11,5.90935131104578e-11,"OK",1458,TRUE
"LINC01480","negbinomial.size",2.31872978924188e-18,3.77293691887894e-18,"OK",235,TRUE
"TNFSF8","negbinomial.size",1.17159078998779e-06,1.31123860860862e-06,"OK",534,TRUE
"MINDY2","negbinomial.size",1.08610265058101e-20,1.87859381906715e-20,"OK",2010,TRUE
"TAP1","negbinomial.size",4.58830163208016e-21,8.04529202908801e-21,"OK",5914,TRUE
"SREK1","negbinomial.size",1.51822097634836e-22,2.78126798792196e-22,"OK",4293,TRUE
"NCF1","negbinomial.size",8.73627558740656e-06,9.60901711414038e-06,"OK",1081,TRUE
"EDARADD","negbinomial.size",5.43081174068725e-07,6.11283376520531e-07,"OK",132,TRUE
"SC5D","negbinomial.size",9.69944064909099e-24,1.8503154589163e-23,"OK",1178,TRUE
"ATP5F1A","negbinomial.size",5.17247246437601e-16,7.75870869656402e-16,"OK",5604,TRUE
"RAB1A","negbinomial.size",3.41334691623905e-26,6.92567770002105e-26,"OK",4068,TRUE
"HEXA","negbinomial.size",2.42390934598629e-35,6.2218454099932e-35,"OK",3740,TRUE
"MPP6","negbinomial.size",4.40719080062607e-29,9.67530045198173e-29,"OK",642,TRUE
"DGUOK","negbinomial.size",6.42005749762076e-26,1.28936154743884e-25,"OK",5494,TRUE
"SAMSN1","negbinomial.size",0.0120651838920256,0.0125032889927394,"OK",6178,TRUE
"PLXNA4","negbinomial.size",7.11567569931439e-25,1.39044149475792e-24,"OK",207,TRUE
"ZNRF1","negbinomial.size",8.31438912094158e-12,1.06646422255011e-11,"OK",262,TRUE
"ORMDL1","negbinomial.size",1.24079132084629e-18,2.03576125182723e-18,"OK",6719,TRUE
"SFT2D1","negbinomial.size",5.10525800503894e-37,1.35205184529053e-36,"OK",3336,TRUE
"GPN1","negbinomial.size",4.47797281832387e-13,5.98442578123504e-13,"OK",2249,TRUE
"ARF5","negbinomial.size",3.20012240442563e-13,4.30053624237868e-13,"OK",3018,TRUE
"SAR1B","negbinomial.size",5.21908080725172e-23,9.70024530499484e-23,"OK",3238,TRUE
"AL355472.1","negbinomial.size",3.48569191461091e-10,4.2594173311499e-10,"OK",1806,TRUE
"SLC35G2","negbinomial.size",5.82726916228292e-28,1.24036769509241e-27,"OK",170,TRUE
"PCAT1","negbinomial.size",4.2489560047357e-21,7.46838377169508e-21,"OK",120,TRUE
"RASSF5","negbinomial.size",6.61506390523974e-37,1.74976507444695e-36,"OK",5749,TRUE
"SPHK1","negbinomial.size",1.5308879451236e-24,2.97003215829436e-24,"OK",518,TRUE
"MCTP1","negbinomial.size",1.6547859712769e-15,2.41699041865292e-15,"OK",113,TRUE
"KCTD20","negbinomial.size",3.69034295733466e-11,4.64289667892046e-11,"OK",1505,TRUE
"NFU1","negbinomial.size",1.43229417333002e-09,1.72591447886268e-09,"OK",1540,TRUE
"COQ7","negbinomial.size",0.000102409132001684,0.000110130592847235,"OK",3034,TRUE
"COX17","negbinomial.size",4.13929101897349e-08,4.78833185074854e-08,"OK",5059,TRUE
"PLIN2","negbinomial.size",5.04690844022439e-12,6.51591928978971e-12,"OK",5771,TRUE
"IRAK2","negbinomial.size",8.1710101114529e-33,1.97579943497674e-32,"OK",737,TRUE
"HDDC2","negbinomial.size",1.3657762090791e-23,2.58271019833702e-23,"OK",3830,TRUE
"MORC3","negbinomial.size",1.80521164608223e-25,3.57907135315572e-25,"OK",2375,TRUE
"ICAM3","negbinomial.size",4.53054063247773e-16,6.80522342925499e-16,"OK",7864,TRUE
"LINC00426","negbinomial.size",3.65617328067102e-10,4.46522513838707e-10,"OK",546,TRUE
"ABLIM1","negbinomial.size",5.61558343323035e-27,1.17004807556932e-26,"OK",1918,TRUE
"MAP1LC3A","negbinomial.size",3.8532629269638e-24,7.40276996331663e-24,"OK",2229,TRUE
"NECTIN3","negbinomial.size",3.85482926522439e-17,6.03255748648752e-17,"OK",921,TRUE
"RICTOR","negbinomial.size",3.2503518438461e-20,5.56873076564153e-20,"OK",3152,TRUE
"OTUD4","negbinomial.size",1.96404019032894e-22,3.58284539345961e-22,"OK",1774,TRUE
"GIMAP6","negbinomial.size",7.37430144278936e-07,8.28320032595035e-07,"OK",1043,TRUE
"ASAP1","negbinomial.size",1.98303246578844e-23,3.7336783144923e-23,"OK",1269,TRUE
"FOXC1","negbinomial.size",6.25169814393871e-21,1.08915126700426e-20,"OK",90,TRUE
"DCP1B","negbinomial.size",2.00609525966851e-26,4.09719455576366e-26,"OK",387,TRUE
"ST3GAL5","negbinomial.size",0.000237451815910061,0.000252838973347531,"OK",2829,TRUE
"IGLV2-8","negbinomial.size",1.66505623345422e-05,1.8203160132874e-05,"OK",73,TRUE
"SLU7","negbinomial.size",5.03188522531953e-19,8.36975387555066e-19,"OK",3290,TRUE
"SOS2","negbinomial.size",4.58003923124388e-23,8.54914379739069e-23,"OK",2389,TRUE
"BACH2","negbinomial.size",7.40858962373085e-21,1.28759862931668e-20,"OK",553,TRUE
"GRIK4","negbinomial.size",9.75068808741734e-13,1.2919512804892e-12,"OK",96,TRUE
"ARHGEF1","negbinomial.size",0.00884631814313519,0.00919830491488985,"OK",8326,TRUE
"SETX","negbinomial.size",2.04597003311656e-33,5.0030541170573e-33,"OK",2817,TRUE
"CTSA","negbinomial.size",2.22526593479422e-10,2.73461859069047e-10,"OK",2176,TRUE
"BCL11B","negbinomial.size",8.5833557135633e-13,1.13936955585794e-12,"OK",1974,TRUE
"ARHGAP25","negbinomial.size",3.61600439088215e-18,5.85744101853875e-18,"OK",2366,TRUE
"RORB","negbinomial.size",2.39383138390747e-15,3.47538170796205e-15,"OK",581,TRUE
"MED31","negbinomial.size",2.4122779746167e-10,2.96275816927725e-10,"OK",1518,TRUE
"CYB5B","negbinomial.size",1.09491041240575e-56,4.04575925810576e-56,"OK",3115,TRUE
"PSME4","negbinomial.size",4.07786076490701e-39,1.13105882341219e-38,"OK",4194,TRUE
"KIF13A","negbinomial.size",1.18559245805099e-30,2.74738252298354e-30,"OK",249,TRUE
"ITGB2-AS1","negbinomial.size",4.76190490689019e-12,6.15162105005647e-12,"OK",1223,TRUE
"LINC00092","negbinomial.size",5.52530661096873e-26,1.11172449343146e-25,"OK",647,TRUE
"SPAG1","negbinomial.size",1.95509788984002e-12,2.56230049731904e-12,"OK",1332,TRUE
"IMPAD1","negbinomial.size",1.51686861957088e-18,2.48496075215199e-18,"OK",1982,TRUE
"SLC1A7","negbinomial.size",9.65735495186415e-15,1.363724146523e-14,"OK",266,TRUE
"MNAT1","negbinomial.size",7.33525715305074e-27,1.52250457081025e-26,"OK",2419,TRUE
"PYURF","negbinomial.size",4.52998049948024e-15,6.49406986343202e-15,"OK",5132,TRUE
"PLXDC2","negbinomial.size",7.36322796503943e-23,1.36386348899834e-22,"OK",137,TRUE
"MIER1","negbinomial.size",1.31310080482065e-12,1.73243044139659e-12,"OK",4712,TRUE
"MXD4","negbinomial.size",3.52825845112835e-51,1.19762012214357e-50,"OK",7356,TRUE
"GTPBP1","negbinomial.size",1.67277737884478e-26,3.42935173413453e-26,"OK",2510,TRUE
"NDFIP1","negbinomial.size",2.01214236622406e-12,2.63546907749999e-12,"OK",4803,TRUE
"SMIM37","negbinomial.size",1.03901360470915e-18,1.70987898984382e-18,"OK",1229,TRUE
"YBX3","negbinomial.size",2.74103870010546e-72,1.22331541986188e-71,"OK",1552,TRUE
"BLOC1S4","negbinomial.size",7.3142783816412e-10,8.88777020155729e-10,"OK",3664,TRUE
"CDKN2D","negbinomial.size",7.85838504275383e-12,1.00857024601971e-11,"OK",8486,TRUE
"ROMO1","negbinomial.size",7.48685533891629e-10,9.09237918819118e-10,"OK",4682,TRUE
"AL109741.1","negbinomial.size",2.7447835039199e-21,4.84019139837582e-21,"OK",134,TRUE
"F12","negbinomial.size",5.91962813324513e-09,7.01238308083489e-09,"OK",437,TRUE
"PHLDB2","negbinomial.size",2.26827200944284e-51,7.72351960515154e-51,"OK",2237,TRUE
"AC245297.3","negbinomial.size",0.21007610938429,0.213421583725772,"OK",7772,TRUE
"HIGD2A","negbinomial.size",8.14595772649242e-30,1.83474374961184e-29,"OK",8586,TRUE
"PDE3B","negbinomial.size",0.00137440207756744,0.00144712529429309,"OK",1329,TRUE
"GPR171","negbinomial.size",7.79878271502091e-18,1.24930278499855e-17,"OK",1700,TRUE
"TNFRSF12A","negbinomial.size",6.48755360531902e-11,8.11037681264377e-11,"OK",1036,TRUE
"SCAND1","negbinomial.size",0.458803367345222,0.462857908731063,"OK",8960,TRUE
"MICAL1","negbinomial.size",2.81192801030431e-17,4.4260318246372e-17,"OK",735,TRUE
"RBM5","negbinomial.size",2.70459444197671e-23,5.0746240005601e-23,"OK",3814,TRUE
"CNPY3","negbinomial.size",1.23650682933978e-25,2.46279459397427e-25,"OK",3436,TRUE
"LINC02273","negbinomial.size",1.63040060252592e-17,2.58126927509396e-17,"OK",313,TRUE
"PSMB8-AS1","negbinomial.size",7.82066969939615e-09,9.22907104352027e-09,"OK",3160,TRUE
"CAMK1","negbinomial.size",1.7030418754264e-21,3.02035799493039e-21,"OK",255,TRUE
"P4HB","negbinomial.size",4.90619085827188e-27,1.02618398954597e-26,"OK",7018,TRUE
"RELA","negbinomial.size",6.87337419221452e-19,1.13630705967327e-18,"OK",2796,TRUE
"PCDH1","negbinomial.size",1.0305438416284e-21,1.84578826795376e-21,"OK",212,TRUE
"LGALS9C","negbinomial.size",1.92236855038163e-19,3.2322615393626e-19,"OK",159,TRUE
"EIF3F","negbinomial.size",5.7532549608079e-32,1.37280638173733e-31,"OK",11094,TRUE
"HSPA9","negbinomial.size",2.02658314039003e-24,3.91421089181297e-24,"OK",5905,TRUE
"TMSB4Y","negbinomial.size",1.24579108130102e-06,1.39141135702467e-06,"OK",55,TRUE
"SNX8","negbinomial.size",1.95254184833882e-16,2.97615127831826e-16,"OK",319,TRUE
"CENPV","negbinomial.size",2.25690331453262e-12,2.95248690544104e-12,"OK",589,TRUE
"GPR183","negbinomial.size",1.26939275100843e-66,5.37756421276815e-66,"OK",893,TRUE
"CXCL2","negbinomial.size",5.72133844919636e-29,1.24844900365261e-28,"OK",198,TRUE
"DIAPH1","negbinomial.size",2.18704651619947e-17,3.44745922502664e-17,"OK",4581,TRUE
"CAMK2N1","negbinomial.size",4.3970529101439e-29,9.66282448034663e-29,"OK",1215,TRUE
"HBQ1","negbinomial.size",9.12695953698113e-10,1.10347688047447e-09,"OK",115,TRUE
"REX1BD","negbinomial.size",6.80130544525131e-13,9.06144441692266e-13,"OK",7623,TRUE
"C16orf74","negbinomial.size",2.26606407301739e-14,3.16694134946825e-14,"OK",225,TRUE
"PYROXD2","negbinomial.size",4.60009663703815e-17,7.16782299262625e-17,"OK",526,TRUE
"DGKZ","negbinomial.size",1.57899413304529e-16,2.41525971408691e-16,"OK",5755,TRUE
"ATP10A","negbinomial.size",5.12013158171705e-21,8.94888428746518e-21,"OK",405,TRUE
"AKIRIN1","negbinomial.size",3.42305612956207e-25,6.75578593723396e-25,"OK",5631,TRUE
"BCAS4","negbinomial.size",1.09279634181413e-14,1.54214395926796e-14,"OK",1371,TRUE
"AL109761.1","negbinomial.size",1.8213445234337e-21,3.22752963343765e-21,"OK",85,TRUE
"RB1CC1","negbinomial.size",2.6290587416838e-32,6.30102586819024e-32,"OK",3651,TRUE
"TBCA","negbinomial.size",1.0633591216614e-27,2.25017164378886e-27,"OK",7471,TRUE
"PHB2","negbinomial.size",2.15335819917693e-12,2.8187289885424e-12,"OK",4873,TRUE
"TMBIM1","negbinomial.size",8.10905930167111e-21,1.40821053845674e-20,"OK",5544,TRUE
"TMOD1","negbinomial.size",5.20205341851617e-16,7.79768753611719e-16,"OK",160,TRUE
"MAP7D1","negbinomial.size",1.49522539633601e-11,1.90102220671325e-11,"OK",4301,TRUE
"MUC12","negbinomial.size",0.483263313188709,0.486854680123692,"OK",981,TRUE
"IGHV4-39","negbinomial.size",1.40791062180064e-05,1.54308142429792e-05,"OK",61,TRUE
"RFC2","negbinomial.size",2.24583983741376e-16,3.41600743853467e-16,"OK",1214,TRUE
"RRP7A","negbinomial.size",3.63776871195601e-16,5.47938912238374e-16,"OK",1770,TRUE
"TCP1","negbinomial.size",6.68360913241004e-16,9.93608513241766e-16,"OK",6307,TRUE
"PABPC1","negbinomial.size",0.0194907449844493,0.0201215734751407,"OK",14727,TRUE
"PLEK","negbinomial.size",1.04971401050674e-07,1.20149323946656e-07,"OK",8589,TRUE
"Z82206.1","negbinomial.size",2.56724723307432e-22,4.67536460834441e-22,"OK",376,TRUE
"KLRD1","negbinomial.size",0.000101167678864378,0.000108899600722996,"OK",15573,TRUE
"DAB2IP","negbinomial.size",0.449955814795782,0.454566447271565,"OK",212,TRUE
"TBX21","negbinomial.size",0.0127604810563937,0.0132112092655456,"OK",5962,TRUE
"ATF5","negbinomial.size",4.53743492557455e-18,7.31724635953249e-18,"OK",1450,TRUE
"SLFN11","negbinomial.size",2.32234527276198e-14,3.24142013939559e-14,"OK",1024,TRUE
"STX4","negbinomial.size",4.55072261484031e-26,9.19042583946801e-26,"OK",3370,TRUE
"LGALS3","negbinomial.size",0.157649539092199,0.160235168833636,"OK",2281,TRUE
"NT5C3A","negbinomial.size",1.86945982719667e-09,2.24149163360397e-09,"OK",3195,TRUE
"LINC01954","negbinomial.size",1.45331743207801e-10,1.79717531937127e-10,"OK",61,TRUE
"HSPA5","negbinomial.size",7.49180609299041e-140,5.88758239699138e-139,"OK",14823,TRUE
