marker	cell_name	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	pct.diff
S100A4	CD1C-CD141- dendritic cell	0	1.42438411855838	0.919	0.478	0	0	0.441
S100A4	Natural killer T (NKT) cell	0	1.42438411855838	0.919	0.478	0	0	0.441
S100A4	Mesenchymal cell	0	1.42438411855838	0.919	0.478	0	0	0.441
S100A6	Fibrocartilage chondrocyte	0	0.998872065163664	0.855	0.424	0	0	0.431
S100A6	Neutrophil	0	0.998872065163664	0.855	0.424	0	0	0.431
SELL	Naive T(Th0) cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Central memory CD8+ T cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	B cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Plasmacytoid dendritic cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	B cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	CD4+ T cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Naive CD8+ T cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Naive CD4+ T cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Naive T(Th0) cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Naive CD8+ T cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Central memory CD4+ T cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	CD4+ T cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Naive B cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Naive CD4 T cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Central memory CD8+ T cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Naive CD4+ T cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Naive CD8+ T cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Naive CD4+ T cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Memory CD8+ T cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Macrophage	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Naive T(Th0) cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Naive T(Th0) cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Naive CD4+ T cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Naive T(Th0) cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Naive T(Th0) cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Naive CD8+ T cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Monocyte	0	1.12331846616754	0.567	0.077	0	2	0.49
SELL	Naive CD8+ T cell	0	1.12331846616754	0.567	0.077	0	2	0.49
SPRY1	Microglial cell	0	0.783890179330921	0.439	0.097	0	1	0.342
SPRY1	Microglial cell	0	0.783890179330921	0.439	0.097	0	1	0.342
SYNE2	Granulosa cell	0	0.801594365317242	0.579	0.191	0	0	0.388
TMEM123	Macrophage	1.81486822806381e-225	0.639134393867797	0.526	0.185	3.8968850592986e-221	2	0.341
TMEM123	Sertoli cell	1.81486822806381e-225	0.639134393867797	0.526	0.185	3.8968850592986e-221	2	0.341
TMEM123	Mitotic fetal germ cell	1.81486822806381e-225	0.639134393867797	0.526	0.185	3.8968850592986e-221	2	0.341
TMEM123	Macrophage	1.81486822806381e-225	0.639134393867797	0.526	0.185	3.8968850592986e-221	2	0.341
TMIGD2	Mucosa-associated invariant T (MAIT) cell	0	0.648957676767478	0.593	0.251	0	1	0.342
TMIGD2	Plasmacytoid dendritic cell	0	0.648957676767478	0.593	0.251	0	1	0.342
TNFRSF18	T cell	0	0.769816542411513	0.621	0.2	0	2	0.421
TNFRSF18	Natural killer T (NKT) cell	0	0.769816542411513	0.621	0.2	0	2	0.421
TNFRSF18	Regulatory T(Treg) cell	0	0.769816542411513	0.621	0.2	0	2	0.421
TNFRSF18	T cell	0	0.769816542411513	0.621	0.2	0	2	0.421
TOX2	Exausted T(Tex) cell	0	0.658175112959292	0.317	0.037	0	1	0.28
TOX2	Natural killer T (NKT) cell	0	0.658175112959292	0.317	0.037	0	1	0.28
XCL1	Natural killer cell	1.77380869635754e-224	0.610839386359901	0.91	0.538	3.8087220328189e-220	2	0.372
XCL1	Natural killer cell	0	1.23148787725717	0.795	0.386	0	1	0.409
XCL1	Cytotoxic natural killer cell	1.77380869635754e-224	0.610839386359901	0.91	0.538	3.8087220328189e-220	2	0.372
XCL1	Cytotoxic natural killer cell	0	1.23148787725717	0.795	0.386	0	1	0.409
XCL1	Natural killer T (NKT) cell	1.77380869635754e-224	0.610839386359901	0.91	0.538	3.8087220328189e-220	2	0.372
XCL1	Natural killer T (NKT) cell	0	1.23148787725717	0.795	0.386	0	1	0.409
XCL1	Natural killer cell	1.77380869635754e-224	0.610839386359901	0.91	0.538	3.8087220328189e-220	2	0.372
XCL1	Natural killer cell	0	1.23148787725717	0.795	0.386	0	1	0.409
YBX3	Naive B cell	0	0.830989642128058	0.401	0.072	0	2	0.329
YBX3	Acinar cell	0	0.830989642128058	0.401	0.072	0	2	0.329
ZBTB16	Mucosa-associated invariant T (MAIT) cell	0	0.579385405273484	0.529	0.242	0	1	0.287
ZBTB16	Mitotic arrest phase fetal germ cell	0	0.579385405273484	0.529	0.242	0	1	0.287
ZBTB16	Natural killer T(NKT) cell	0	0.579385405273484	0.529	0.242	0	1	0.287
ZBTB16	Natural killer T (NKT) cell	0	0.579385405273484	0.529	0.242	0	1	0.287
ZBTB16	CD8+ mucosal-associated invariant T cell(CD8+ MAIT)	0	0.579385405273484	0.529	0.242	0	1	0.287
